created_at	full_text	screen_name	edited_text
Thu May 23 08:07:21 +0000 2019	“La regulación de la cromatina es importante para mantener la identidad de las células y evitar su proliferación excesiva. Cada vez existe más evidencia de que modificaciones epigenéticas son importantes en enfermedades como el cáncer”, explica Peter Askjaer, del @CABD_UPO_CSIC	CSIC	“ regulación cromatina importante mantener identidad células evitar proliferación excesiva Cada vez existe evidencia modificaciones epigenéticas importantes enfermedades cáncer ” explica Peter Askjaer CABD_UPO_CSIC
Thu May 23 08:04:40 +0000 2019	"🧬Científicos del @CSIC revelan nuevas claves sobre los ""interruptores"" del genoma. El trabajo profundiza en la compleja interacción entre la cromatina (base de los cromosomas eucarióticos) y unas proteínas que activan o silencian el genoma @nature
 
https://t.co/bkPiecZwvZ https://t.co/CFCC0iEdoB"	CSIC	🧬Científicos CSIC revelan nuevas claves interruptores '' genoma trabajo profundiza compleja interacción cromatina base cromosomas eucarióticos unas proteínas activan silencian genoma nature
Wed May 22 12:31:07 +0000 2019	“Las dimensiones del yacimiento, el número de edificios residenciales y la gran inversión de trabajo hecha en su construcción indica que Nahal Efe era un poblado de cazadores recolectores grande y en buena medida sedentario”, explica Ferran Borrell, de la @imfcsic https://t.co/hFoV6B9RqF	CSIC	“ dimensiones yacimiento número edificios residenciales gran inversión trabajo hecha construcción indica Nahal Efe poblado cazadores recolectores grande buena medida sedentario ” explica Ferran Borrell imfcsic
Wed May 22 12:26:24 +0000 2019	RT @CSICmasI: Sí, somos un poco pesaditos pero nos gustaría que el inventor europeo del año fuera por primera vez español y si además lo ha…	CSIC	CSICmasI pesaditos gustaría inventor europeo año primera vez español además ha…
Wed May 22 11:29:54 +0000 2019	"""Hay que visibilizar a las mujeres científicas, no para fomentar vocaciones, sino porque es un ejercicio de justicia"", sostiene @deborahciencia en #quimicaymujer de @ForoQyS"	CSIC	visibilizar mujeres científicas fomentar vocaciones sino ejercicio justicia '' sostiene deborahciencia quimicaymujer ForoQyS
Wed May 22 11:21:18 +0000 2019	"""Las mujeres tenemos unos tiempos diferentes en nuestras carreras"", dice Pilar Mateo, de Inesfly. ""A los 40 parece que eres mayor para ser empresaria"". https://t.co/ENcqHSpLx1"	CSIC	mujeres tiempos diferentes carreras '' dice Pilar Mateo Inesfly 40 parece mayor ser empresaria ''
Wed May 22 11:12:41 +0000 2019	"""En el CSIC en torno al 50% del personal es femenino. Se trata de potenciar que todos tengan las mismas oportunidades"", indica Rosa Menéndez, presidenta del CSIC. #Quimicaymujer https://t.co/Vg7GYMPcMC"	CSIC	CSIC torno 50 personal femenino trata potenciar mismas oportunidades '' indica Rosa Menéndez presidenta CSIC Quimicaymujer
Wed May 22 11:07:45 +0000 2019	"""Sobre los referentes: no sé hasta qué punto el referente tiene que ser chico o chica para que yo quiera estudiar una determinada carrera"", dice @deborahciencia #quimicaymujer https://t.co/dqh9ahB8TQ"	CSIC	referentes sé punto referente ser chico chica quiera estudiar determinada carrera '' dice deborahciencia quimicaymujer
Wed May 22 10:58:11 +0000 2019	"""Los profesores son básicos para captar a los alumnos, pero hay que tener en cuenta que no todos los estudiantes valen para todas las carreras"", señala Carmen Cartagena (@La_UPM) #quimicaymujer @ForoQyS https://t.co/ehVPRMihhb"	CSIC	profesores básicos captar alumnos tener cuenta estudiantes valen todas carreras '' señala Carmen Cartagena La_UPM quimicaymujer ForoQyS
Wed May 22 10:48:16 +0000 2019	"En el debate se ha comentado el papel de series como 'Big Bang Theory"" para fomentar vocaciones científicas. ""La realidad es que los científicos son bastante frikis"", bromea la catedrática Carmen Cartagena, de @La_UPM"	CSIC	debate comentado papel series 'Big Bang Theory '' fomentar vocaciones científicas realidad científicos bastante frikis '' bromea catedrática Carmen Cartagena La_UPM
Wed May 22 10:44:20 +0000 2019	"La divulgadora @deborahciencia
explica su opinión sobre el fomento de vocaciones científicas en este post de @CCCientifica
➡️https://t.co/emNL8pwqV3"	CSIC	divulgadora deborahciencia explica opinión fomento vocaciones científicas post CCCientifica ➡️https
Wed May 22 10:38:17 +0000 2019	"""No me parece bien poner género a las carreras. A veces se dice que hay carreras típicamente 'de chicas', como si eso fuera algo malo"", señala @deborahciencia #quimicaymujer https://t.co/tNCmHARXAL"	CSIC	parece bien poner género carreras veces dice carreras típicamente 'de chicas malo '' señala deborahciencia quimicaymujer
Wed May 22 10:31:14 +0000 2019	📡Puedes seguir en directo la mesa redonda aquí: https://t.co/oWlDmf9ngg #químicaymujer	CSIC	📡Puedes seguir directo mesa redonda aquí químicaymujer
Wed May 22 10:26:18 +0000 2019	"""Los referentes y los docentes son fundamentales para orientar lo que estudian las niñas"", indica la presidenta del CSIC, Rosa Menéndez. #químicaymujer"	CSIC	referentes docentes fundamentales orientar estudian niñas '' indica presidenta CSIC Rosa Menéndez químicaymujer
Wed May 22 10:23:19 +0000 2019	"Comienza el debate 'La química del éxito', en la Residencia de Estudiantes. 
#quimicaymujer https://t.co/XtU5lOXEtm"	CSIC	Comienza debate 'La química éxito Residencia Estudiantes quimicaymujer
Wed May 22 10:02:49 +0000 2019	"🐟🌷🐝Cerca de 25.000 especies están amenazadas por el cambio global. ¿Cómo nos afecta esta pérdida de #biodiversidad? @CSICdivulga reflexiona sobre ello en el blog de @20m 'Ciencia para llevar' #DiaMundialdelaBiodiversidad 

➡️https://t.co/kqfB8xNjId https://t.co/eyQcNf896m"	CSIC	🐟🌷🐝Cerca 25.000 especies amenazadas cambio global ¿Cómo afecta pérdida biodiversidad CSICdivulga reflexiona ello blog 20m 'Ciencia llevar DiaMundialdelaBiodiversidad ➡️https
Wed May 22 09:44:35 +0000 2019	"Un equipo del CSIC investiga sobre los últimos cazadores recolectores en el yacimiento de Nahal Efe, en Israel. Los restos, de hace 10.000 años formados por cabañas semicirculares de piedra, permitirán conocer una sociedad de la revolución neolítica
https://t.co/i9EdM56CBv https://t.co/oTCcrBoGhz"	CSIC	equipo CSIC investiga últimos cazadores recolectores yacimiento Nahal Efe Israel restos hace 10.000 años formados cabañas semicirculares piedra permitirán conocer sociedad revolución neolítica
Wed May 22 08:40:30 +0000 2019	"Químicas destacadas se reúnen hoy en Madrid para hablar de la química del éxito y de la situación de la mujer en la ciencia. Asisten la presidenta del CSIC, Rosa Menéndez, la catedrática Carmen Cartagena y la divulgadora @deborahciencia, entre otras 
➡️https://t.co/k9w9Yk253v https://t.co/BxsqvaRAdF"	CSIC	Químicas destacadas reúnen hoy Madrid hablar química éxito situación mujer ciencia Asisten presidenta CSIC Rosa Menéndez catedrática Carmen Cartagena divulgadora deborahciencia ➡️https
Tue May 21 21:14:12 +0000 2019	RT @CSIC: 🦠Un proyecto europeo coordinado por el @CSIC identifica bacterias intestinales que pueden combatir la obesidad, el estrés y la de…	CSIC	CSIC 🦠Un proyecto europeo coordinado CSIC identifica bacterias intestinales pueden combatir obesidad estrés de…
Tue May 21 17:43:41 +0000 2019	"RT @IGeociencias: El @CSIC celebra el Año Internacional de la Tabla Periódica con un nuevo libro de divulgación
La obra rastrea los hallazg…"	CSIC	IGeociencias CSIC celebra Año Internacional Tabla Periódica nuevo libro divulgación obra rastrea hallazg…
Tue May 21 14:26:20 +0000 2019	RT @CSICCat: ¡ATENCIÓN, LANZAMOS CONCURSO DE MEMES! ¡Y habrá premios! Puedes leer las bases de #CienciaenMemes aquí ➡️➡️ https://t.co/BEnci…	CSIC	CSICCat ¡ATENCIÓN LANZAMOS CONCURSO MEMES ¡Y premios Puedes leer bases CienciaenMemes aquí ➡️➡️
Tue May 21 12:02:26 +0000 2019	@RJBOTANICO @CSICdivulga @EFEverde @Emanri2 @BosqueHabitado @retiroexperienc @museodelprado @latabla_blog @MarysaEsteban @M21madrid ¡Enhorabuena! 👏👏	CSIC	RJBOTANICO CSICdivulga EFEverde Emanri2 BosqueHabitado retiroexperienc museodelprado latabla_blog MarysaEsteban M21madrid ¡Enhorabuena 👏👏
Tue May 21 11:17:33 +0000 2019	La @IHSM_CSIC_UMA acogió ayer la visita del presidente de Honduras, Juan Orlando Hernández, acompañado de la vicepresidenta de Relaciones Internacionales del CSIC, Elena Domínguez. Durante la visita se mostraron las variedades hortofrutícolas que se cultivan en el instituto. https://t.co/CSbNlnKRYQ	CSIC	IHSM_CSIC_UMA acogió ayer visita presidente Honduras Juan Orlando Hernández acompañado vicepresidenta Relaciones Internacionales CSIC Elena Domínguez visita mostraron variedades hortofrutícolas cultivan instituto
Tue May 21 11:11:45 +0000 2019	Uno de los logros de este centro ha sido sentar las bases para que la Costa del Sol Oriental se convierta en productora privilegiada de aguacates y mangos. El café de Etiopía, la physalis de Perú o el ojo de dragón de China son otros de sus cultivos. https://t.co/q814NMgmoR	CSIC	logros centro sido sentar bases Costa Sol Oriental convierta productora privilegiada aguacates mangos café Etiopía physalis Perú ojo dragón China cultivos
Tue May 21 11:09:03 +0000 2019	La finca experimental La Mayora (@IHSM_CSIC_UMA) es un enclave único para la investigación agrícola en España y se ha convertido en la gran reserva tropical de Europa. Abandera estudios sobre la producción subtropical y mediterránea en el continente europeo. https://t.co/LqOcLtfZy4	CSIC	finca experimental Mayora IHSM_CSIC_UMA enclave único investigación agrícola España convertido gran reserva tropical Europa Abandera estudios producción subtropical mediterránea continente europeo
Tue May 21 10:55:01 +0000 2019	Phelps sostiene que la mayoría de la innovación que propulsó la prosperidad económica en algunos países hasta 1960 no se debió a unos pocos visionarios al estilo de Henry Ford o Steve Jobs,sino a millones de personas que desarrollaron y comercializaron nuevos productos y procesos https://t.co/QkD7TB5ORY	CSIC	Phelps sostiene mayoría innovación propulsó prosperidad económica países 1960 debió pocos visionarios estilo Henry Ford Steve Jobs sino millones personas desarrollaron comercializaron nuevos productos procesos
Tue May 21 10:45:35 +0000 2019	"El Nobel de Economía Edmund Phelps subraya la innovación de base (grassroots innovation) como motor del crecimiento económico. Phelps impartirá una conferencia en el @CSIC el jueves (23 de mayo) a las 16.00. 
Se podrá seguir en streaming aquí ➡️https://t.co/7qL6gRvTC2 https://t.co/abreRs5mGa"	CSIC	Nobel Economía Edmund Phelps subraya innovación base grassroots innovation motor crecimiento económico Phelps impartirá conferencia CSIC jueves 23 mayo 16.00 podrá seguir streaming aquí ➡️https
Tue May 21 09:46:39 +0000 2019	La #microbiota intestinal (la comunidad de microorganismos que habita en el sistema digestivo) juega un papel clave en nuestro organismo: influye en el desarrollo y el funcionamiento de los sistemas inmunitario, endocrino y nervioso. https://t.co/86pLLDXLpc	CSIC	microbiota intestinal comunidad microorganismos habita sistema digestivo juega papel clave organismo influye desarrollo funcionamiento sistemas inmunitario endocrino nervioso
Tue May 21 09:33:48 +0000 2019	Una microbiota sana aumenta la expresión del receptor de dopamina del cerebro, aumentando el control del apetito y reduciendo la ingesta.“La microbiota intestinal influye favorablemente en el control del balance energético y mejora la salud metabólica”, explica la científica Sanz https://t.co/Y1a7CRqvfX	CSIC	microbiota sana aumenta expresión receptor dopamina cerebro aumentando control apetito reduciendo ingesta. “ microbiota intestinal influye favorablemente control balance energético mejora salud metabólica ” explica científica Sanz
Tue May 21 09:29:01 +0000 2019	El proyecto @MyNewGut, coordinado por el @iata_csic, ha identificado cepas bacterianas intestinales que podrían dar lugar a nuevos probióticos capaces de combatir mejor las patologías asociadas a la obesidad y el estrés, como el síndrome metabólico y la diabetes, y la depresión.	CSIC	proyecto MyNewGut coordinado iata_csic identificado cepas bacterianas intestinales podrían dar lugar nuevos probióticos capaces combatir mejor patologías asociadas obesidad estrés síndrome metabólico diabetes depresión
Tue May 21 09:23:25 +0000 2019	"🦠Un proyecto europeo coordinado por el @CSIC identifica bacterias intestinales que pueden combatir la obesidad, el estrés y la depresión. 
#microbiota v  @iata_csic  y @MyNewGut 

➡️https://t.co/46LnOZKVgU https://t.co/3YpH4xlLsR"	CSIC	🦠Un proyecto europeo coordinado CSIC identifica bacterias intestinales pueden combatir obesidad estrés depresión microbiota v iata_csic MyNewGut ➡️https
Mon May 20 21:00:18 +0000 2019	RT @orbitalaika_tve: 🔬En su reportaje de #ÓrbitaLaikaInvisibilidad, @raquelsastrecom viajó al Instituto de Óptica de @CSIC para descubrir m…	CSIC	orbitalaika_tve 🔬En reportaje ÓrbitaLaikaInvisibilidad raquelsastrecom viajó Instituto Óptica CSIC descubrir m…
Mon May 20 20:43:52 +0000 2019	La materia ordinaria (planetas, estrellas, gas, polvo) es sólo un 4% del universo. El resto es materia oscura y energía oscura, explica el físico teórico Alberto Casas, del @ift_uam_csic en 'El lado oscuro del universo'. #divulgación https://t.co/AmkDGspuSP	CSIC	materia ordinaria planetas estrellas gas polvo sólo 4 universo resto materia oscura energía oscura explica físico teórico Alberto Casas ift_uam_csic 'El lado oscuro universo divulgación
Mon May 20 16:38:01 +0000 2019	El proyecto J-PAS, desde el observatorio de Javalambre (una infraestructura científico-técnica singular), en Teruel, es un innovador estudio fotométrico que permitirá descubrir un número sin precedentes de estrellas, galaxias y supernovas. https://t.co/2NXmkKulfI	CSIC	proyecto J-PAS observatorio Javalambre infraestructura científico-técnica singular Teruel innovador estudio fotométrico permitirá descubrir número precedentes estrellas galaxias supernovas
Mon May 20 16:30:48 +0000 2019	Celebrado el encuentro sobre el J-PAS (Javalambre Physics of the Accelerating Universe Astrophysical Survey), en el Instituto de Ciencias Agrarias, con el secretario general de Coordinación de Política Científica, Rafael Rodrigo, y la presidenta del CSIC, Rosa Menéndez. https://t.co/TL8eTf3Qa1	CSIC	Celebrado encuentro J-PAS Javalambre Physics Accelerating Universe Astrophysical Survey Instituto Ciencias Agrarias secretario general Coordinación Política Científica Rafael Rodrigo presidenta CSIC Rosa Menéndez
Mon May 20 15:43:19 +0000 2019	"RT @CNB_CSIC: Foto final del simposio ""Biology for the 21st Century"", un merecido homenaje a la trayectoria científica del investigador del…"	CSIC	CNB_CSIC Foto final simposio Biology 21st Century '' merecido homenaje trayectoria científica investigador del…
Mon May 20 15:06:23 +0000 2019	RT @CSICdivulga: El CSIC se suma a #pintofscience, el festival que lleva la ciencia a los bares. Del 20 al 22 de mayo, en su quinta edición…	CSIC	CSICdivulga CSIC suma pintofscience festival lleva ciencia bares 20 22 mayo quinta edición…
Mon May 20 13:08:14 +0000 2019	RT @RJBOTANICO: 'Amegilla' en la pradera ornamental del @RJBOTANICO.  En el #DiaMundialdelasAbejas queremos compartir  el amor que sentimos…	CSIC	RJBOTANICO 'Amegilla pradera ornamental RJBOTANICO DiaMundialdelasAbejas queremos compartir amor sentimos…
Mon May 20 13:03:23 +0000 2019	"""Es sorprendente que el #LHC, que es la máquina más grande y compleja construida por la humanidad, no tenga un fin militar ni económico, sino puramente romántico: conocer la realidad en su nivel más profundo"". (A. Casas) ⚛️https://t.co/gUXxNuNQYB  https://t.co/IkMGTOAojR"	CSIC	sorprendente LHC máquina grande compleja construida humanidad fin militar económico sino puramente romántico conocer realidad nivel profundo '' A. Casas ⚛️https
Mon May 20 13:00:33 +0000 2019	RT @CSICAndalExtrem: Hoy os presentamos al @CABD_UPO_CSIC, un instituto mixto de @CSIC y @pablodeolavide que además esta semana está de ani…	CSIC	CSICAndalExtrem Hoy presentamos CABD_UPO_CSIC instituto mixto CSIC pablodeolavide además semana ani…
Mon May 20 12:37:54 +0000 2019	"""El envejecimiento es el mayor factor de riesgo en la mayoría de enfermedades humanas"", indica el profesor Juan Carlos Izpisua, del @salkinstitute, en el simposio #Biology21 del @CNB_CSIC  https://t.co/nPhNwfKgCr"	CSIC	envejecimiento mayor factor riesgo mayoría enfermedades humanas '' indica profesor Juan Carlos Izpisua salkinstitute simposio Biology21 CNB_CSIC
Mon May 20 12:20:58 +0000 2019	Investigadores del CSIC y BBVA explican en el libro #Blockchain cómo surge la blockchain a partir del bitcoin, la criptomoneda propuesta como alternativa al sistema de bancos centrales. También analizan las limitaciones del blockchain, su poca escalabilidad y su uso delictivo. https://t.co/zKRLcCjcSR	CSIC	Investigadores CSIC BBVA explican libro Blockchain cómo surge blockchain partir bitcoin criptomoneda propuesta alternativa sistema bancos centrales analizan limitaciones blockchain poca escalabilidad uso delictivo
Mon May 20 12:16:55 +0000 2019	Esta particular estructura hace que pueda ser utilizada, por ejemplo, para la creación de sistemas financieros alternativos que eluden el control de los bancos centrales. Muestras de ello son las plataformas Bitcoin y Ethereum y sus monedas virtuales, el bitcoin y el ether.	CSIC	particular estructura hace pueda ser utilizada ejemplo creación sistemas financieros alternativos eluden control bancos centrales Muestras ello plataformas Bitcoin Ethereum monedas virtuales bitcoin ether
Mon May 20 12:15:13 +0000 2019	"La #blockchain es un sistema descentralizado de recolección de datos en el que la información se agrupa en bloques, de forma que, con herramientas criptográficas, se garantiza la detección de cualquier cambio en los datos ya escritos en la cadena. 
➡️https://t.co/e6rlaed0u9 https://t.co/1ZideWjiDB"	CSIC	blockchain sistema descentralizado recolección datos información agrupa bloques forma herramientas criptográficas garantiza detección cualquier cambio datos escritos cadena ➡️https
Mon May 20 11:15:02 +0000 2019	"Químicas destacadas se reúnen este miércoles en Madrid para hablar de la química del éxito y de la situación de la mujer en la ciencia. Asisten la presidenta del CSIC, Rosa Menéndez, la investigadora del CSIC Pilar Goya y la divulgadora @deborahciencia. 
➡️https://t.co/XUNadVrMF9 https://t.co/4gLCb52pa7"	CSIC	Químicas destacadas reúnen miércoles Madrid hablar química éxito situación mujer ciencia Asisten presidenta CSIC Rosa Menéndez investigadora CSIC Pilar Goya divulgadora deborahciencia ➡️https
Mon May 20 09:27:27 +0000 2019	Puede seguir el simposio sobre biotecnología del futuro en la cuenta de twitter del @CNB_CSIC 👉https://t.co/sHttmjrLd9	CSIC	Puede seguir simposio biotecnología futuro cuenta twitter CNB_CSIC 👉https
Mon May 20 09:06:48 +0000 2019	El encuentro homenajea al investigador Carlos Martínez Alonso, expresidente del @CSIC. Al acto han acudido la presidenta del CSIC, Rosa Menéndez, y la Secretaria de Estado de Universidades, Investigación, Desarrollo e Innovación, @AngelesHerasC, del @CienciaGob. https://t.co/JxsKbDYvB8	CSIC	encuentro homenajea investigador Carlos Martínez Alonso expresidente CSIC acto acudido presidenta CSIC Rosa Menéndez Secretaria Universidades Investigación Desarrollo Innovación AngelesHerasC CienciaGob
Mon May 20 08:56:01 +0000 2019	Hoy el @CNB_CSIC reúne a investigadores destacados para hablar de la biotecnología del futuro. Intervienen, entre otros, Juan Carlos Izpisua, que hablará sobre envejecimiento y regeneración de órganos. https://t.co/8cVy09PukV	CSIC	Hoy CNB_CSIC reúne investigadores destacados hablar biotecnología futuro Intervienen Juan Carlos Izpisua hablará envejecimiento regeneración órganos
Sat May 18 10:54:08 +0000 2019	Oliver Sacks escribió: “El amor por la naturaleza y los seres vivos forma parte esencial de la condición humana. Los efectos de la naturaleza en la salud no son solo espirituales y emocionales, sino también físicos y neurológicos”. Actividades #PlantDay ➡️ https://t.co/MYCUKNldB5 https://t.co/1X7eSvUjoC	CSIC	Oliver Sacks escribió “ amor naturaleza seres vivos forma parte esencial condición humana efectos naturaleza salud solo espirituales emocionales sino físicos neurológicos ” Actividades PlantDay ➡️
Sat May 18 10:41:04 +0000 2019	"La investigadora Ana Caño Delgado (@ana_CanoDelgado), del @CRAGENOMICA, busca mejorar la resistencia de las plantas a la sequía. #PlantDay 

Te lo explica en este vídeo ⬇️ https://t.co/mViNfoWry9"	CSIC	investigadora Ana Caño Delgado ana_CanoDelgado CRAGENOMICA busca mejorar resistencia plantas sequía PlantDay explica vídeo ⬇️
Sat May 18 10:36:56 +0000 2019	"El @CSIC ha liderado un experimento para cultivar plantas en el espacio.  “El cultivo de plantas es imprescindible como apoyo de la exploración humana del espacio y para sostener la presencia humana en Marte”, explica Javier Medina, del @CIB_CSIC  
 ➡️https://t.co/7oAwWjUfgA https://t.co/EjvfZCYCcp"	CSIC	CSIC liderado experimento cultivar plantas espacio “ cultivo plantas imprescindible apoyo exploración humana espacio sostener presencia humana Marte ” explica Javier Medina CIB_CSIC ➡️https
Sat May 18 10:26:45 +0000 2019	"Un estudio del @CIB_CSIC ha descubierto que las #plantas hacen frente al frío con un mecanismo que regula su adaptación a las bajas temperaturas. Este hallazgo podría contribuir a mejorar los cultivos y hacer que resistan a condiciones adversas
🌱https://t.co/oEUM55nh1N https://t.co/vU6k1mOE2y"	CSIC	estudio CIB_CSIC descubierto plantas hacen frente frío mecanismo regula adaptación bajas temperaturas hallazgo podría contribuir mejorar cultivos hacer resistan condiciones adversas 🌱https
Sat May 18 10:08:07 +0000 2019	Como muestran las investigaciones del @CNB_CSIC , las plantas también pueden ayudarnos a producir vacunas. #PlantDay https://t.co/8tHOAgzeJz	CSIC	muestran investigaciones CNB_CSIC plantas pueden ayudarnos producir vacunas PlantDay
Sat May 18 10:06:12 +0000 2019	"""El sabor es la suma de las interacciones entre gusto y olfato"", indica el investigador Antonio Granell (@IBMCP). ""En el tomate, los azúcares y los ácidos activan los receptores gustativos, y varios compuestos volátiles activan receptores olfativos."" https://t.co/cavz6Srk8D"	CSIC	sabor suma interacciones gusto olfato '' indica investigador Antonio Granell IBMCP tomate azúcares ácidos activan receptores gustativos varios compuestos volátiles activan receptores olfativos ''
Sat May 18 10:02:50 +0000 2019	"🍅Un estudio con participación del @CSIC ha logrado una ruta genética para recuperar el sabor tradicional de los tomates. ""Hemos identificado marcadores genéticos sobre los compuestos químicos que tienen relación con el sabor del tomate"". v @IBMCP 
➡️https://t.co/9b055PUZhE https://t.co/Y5AagHEoCe"	CSIC	🍅Un estudio participación CSIC logrado ruta genética recuperar sabor tradicional tomates identificado marcadores genéticos compuestos químicos relación sabor tomate '' v IBMCP ➡️https
Sat May 18 09:55:35 +0000 2019	"🌹🌷🌱¡Feliz Día Mundial de la Fascinación por las Plantas (#PlantDay)! En este hilo te contamos algunas investigaciones sobre plantas realizadas en el @CSIC. 
Además, aquí tienes el programa de actividades organizadas para hoy en toda España.➡️ https://t.co/MYCUKNldB5 v @CSICval https://t.co/Xlkap0Pztq"	CSIC	🌹🌷🌱¡Feliz Día Mundial Fascinación Plantas PlantDay hilo contamos investigaciones plantas realizadas CSIC Además aquí programa actividades organizadas hoy toda España.➡️ v CSICval
Sat May 18 09:22:46 +0000 2019	RT @Cienciamento: Y por último, la Dra. @marsileslucas, delegada del @CSIC en Castilla y León, hablará del papel del principal organismo in…	CSIC	Cienciamento último Dra marsileslucas delegada CSIC Castilla León hablará papel principal organismo in…
Fri May 17 19:02:49 +0000 2019	RT @el_pais_madrid: ¿Qué hacen 30 científicos punteros del @CSIC en institutos de barrios vulnerables? ¿Y por qué los chavales en vez de ju…	CSIC	el_pais_madrid ¿Qué hacen 30 científicos punteros CSIC institutos barrios vulnerables ¿Y chavales vez ju…
Fri May 17 18:26:27 +0000 2019	RT @CSIC: @iaaucc @CSICdivulga El científico José Luis Gómez, del @CSIC, explica en este vídeo el logro histórico de conseguir la primera i…	CSIC	CSIC iaaucc CSICdivulga científico José Luis Gómez CSIC explica vídeo logro histórico conseguir primera i…
Fri May 17 18:25:33 +0000 2019	@iaaucc @CSICdivulga El científico José Luis Gómez, del @CSIC, explica en este vídeo el logro histórico de conseguir la primera imagen jamás tomada de un agujero negro. ⬇️ https://t.co/FnRP51t9kx	CSIC	iaaucc CSICdivulga científico José Luis Gómez CSIC explica vídeo logro histórico conseguir primera imagen jamás tomada agujero negro ⬇️
Fri May 17 18:15:34 +0000 2019	Esta imagen muestra la huella de una niña de seis años que posó una mano sobre una placa de petri. Hay colonias de levaduras y de bacterias. #microbiología https://t.co/rcYqUrHbWn	CSIC	imagen muestra huella niña seis años posó mano placa petri colonias levaduras bacterias microbiología
Fri May 17 18:07:46 +0000 2019	"Si te gusta Juego de Tronos, te encantará Juego de Mohos: El Reino de Fungi invade territorios de Poniente. 

Vídeo completo ➡️ https://t.co/EKx9Kk4iEW   #GoT https://t.co/iILbxzVxD8"	CSIC	gusta Juego Tronos encantará Juego Mohos Reino Fungi invade territorios Poniente Vídeo completo ➡️ GoT
Fri May 17 17:53:56 +0000 2019	"""Antes la ciencia me parecía un peñazo, pero al hacer experimentos mola”. 

El proyecto #CienciaenelBarrio, de @CSICdivulga, lleva la ciencia a distritos vulnerables de Madrid. 

Por @locodelpelorojo 
⬇️https://t.co/0yquHsOUNQ"	CSIC	ciencia parecía peñazo hacer experimentos mola ” proyecto CienciaenelBarrio CSICdivulga lleva ciencia distritos vulnerables Madrid locodelpelorojo ⬇️https
Fri May 17 16:30:54 +0000 2019	"RT @CSICasturias: Rosa Menéndez y Margarita Salas clausuran el acto""La mujer en la Ciencia"" en el C.P. de Termales (Gijón)@CSICdivulga @csi…"	CSIC	CSICasturias Rosa Menéndez Margarita Salas clausuran acto '' mujer Ciencia '' C.P Termales Gijón CSICdivulga csi…
Fri May 17 16:25:15 +0000 2019	El tardígrado es el animal más resistente de la naturaleza: es capaz de sobrevivir en el vacío del espacio o a 10 años sin agua ⬇️https://t.co/L0SdQbPpLv https://t.co/JnEzdpnHrP	CSIC	tardígrado animal resistente naturaleza capaz sobrevivir vacío espacio 10 años agua ⬇️https
Fri May 17 16:19:04 +0000 2019	RT @IGeociencias: La erupción más grande en los últimos 5000 años se produjo en Argentina, la columna eruptiva alcanzó más de 30km de altur…	CSIC	IGeociencias erupción grande últimos 5000 años produjo Argentina columna eruptiva alcanzó 30km altur…
Fri May 17 13:01:14 +0000 2019	"🌷🌿☘️Mañana es el Día Internacional de la Fascinación por las #Plantas y el @CSIC lo celebra con 84 actividades.

Consulta aquí qué hay previsto en tu comunidad ⬇️
https://t.co/Ylwybopfal https://t.co/Sa8cwTchnU"	CSIC	🌷🌿☘️Mañana Día Internacional Fascinación Plantas CSIC celebra 84 actividades Consulta aquí previsto comunidad ⬇️
Fri May 17 12:32:45 +0000 2019	Enhorabuena a Daniel, del IES Calderón, por su victoria en la II final de @HiScoreScience. Con 9.696 puntos, Daniel ha estado cerca de alcanzar la máxima puntuación del juego (10.000 puntos). https://t.co/iiQAjl2xEp	CSIC	Enhorabuena Daniel IES Calderón victoria II final HiScoreScience 9.696 puntos Daniel cerca alcanzar máxima puntuación juego 10.000 puntos
Fri May 17 11:02:29 +0000 2019	@HiScoreScience es una iniciativa del @ICMA_Aragon y el @ISQCH_Divulga , con el apoyo de @FECYT_Ciencia , @CSIC / @CSICdivulga y @unizar	CSIC	HiScoreScience iniciativa ICMA_Aragon ISQCH_Divulga apoyo FECYT_Ciencia CSIC CSICdivulga unizar
Fri May 17 10:52:14 +0000 2019	@HiScoreScience ayuda a aprender jugando. Si te equivocas te ofrece la explicación de la respuesta correcta https://t.co/KMA9JiHMyM	CSIC	HiScoreScience ayuda aprender jugando equivocas ofrece explicación respuesta correcta
Fri May 17 10:42:52 +0000 2019	Y la respuesta correcta es... https://t.co/A3uJKU6mUN	CSIC	respuesta correcta ...
Fri May 17 10:39:14 +0000 2019	Ponte a prueba. ¿Cuál es la respuesta correcta? https://t.co/sjew0o7YnD	CSIC	Ponte prueba ¿Cuál respuesta correcta
Fri May 17 10:35:16 +0000 2019	Máxima concentración entre los participantes. Tienen 20 minutos para intentar ganar el torneo https://t.co/3t0JBhkaMz	CSIC	Máxima concentración participantes 20 minutos intentar ganar torneo
Fri May 17 10:22:41 +0000 2019	Han presentado preguntas más de 500 personas y más de 50 centros educativos de toda España han participado en esta iniciativa.	CSIC	presentado preguntas 500 personas 50 centros educativos toda España participado iniciativa
Fri May 17 10:19:07 +0000 2019	Desarrollan estrategias para evaluar el riesgo de nuevas proteínas alimentarias para producir alergias. El trabajo en el que participa el @CSIC se centra en la enfermedad celiaca y las alergias alimentarias por anticuerpos IgE. Lee más aquí ➡️ https://t.co/mrory8bXBC #celiaquía https://t.co/3V9Y1Muj8W	CSIC	Desarrollan estrategias evaluar riesgo nuevas proteínas alimentarias producir alergias trabajo participa CSIC centra enfermedad celiaca alergias alimentarias anticuerpos IgE Lee aquí ➡️ celiaquía
